78,Gwyn Frami,3921.22,46
79,Ida Cruickshank,3229.45,33
80,Fredricka Hand DVM,3246.34,40
81,Lenna Johnston,3237.81,38
82,Ronny Hessel Sr.,3173.36,28
83,Josefine Stoltenberg III,1034.98,41
84,Mrs. Delmar Mitchell,2387.11,31
85,Florentino Roberts,1385.4,42
86,Blaine Bartell,1590.28,42
87,Sydney Lang,4462.66,36
88,Janae Schinner,3717.18,28
89,Rickey O'Hara,1082.46,28
90,Carisa Lowe,3020.2,35
91,Josef Jaskolski,4296.9,42
92,Terrell Heller Sr.,1393.0,42
93,Bud Douglas,3492.58,41
94,Royce Cronin,2214.11,23
95,Ling White,872.85,34
96,Tennille Smith DVM,4510.73,39
97,Petronila Bergnaum,1696.16,42
98,Dr. Kermit Greenholt,1737.88,34
99,Georgina Davis,2886.8,43
100,Quinton Sawayn,604.13,41
101,Rachell Macejkovic,2546.48,22
102,Mr. Judson Morissette,2540.27,38
103,Josh Cummings,1388.51,28
104,Dr. Noella Daugherty,3651.59,26
105,Nigel Reichert Sr.,1426.83,21
106,Dr. Sung Will,3061.51,47
107,Lenna Kilback IV,4797.14,38
108,Miss Muoi Ernser,3267.32,20
109,Shizuko Bogan,4521.04,39
110,Nolan Gerhold DVM,4963.41,21
111,Myrna Koss,2857.63,23
112,Mr. Darren Padberg,2545.9,30
113,Elroy Lowe,1457.87,27
114,Dusty Sawayn,894.6,28
115,Danyelle Bins,4169.5,27
116,Emogene McCullough,1344.56,21
117,Trevor O'Hara,1936.25,44
118,Ed Green,3428.19,34
119,Miss Yoshie Prosacco,3087.58,43
120,France Funk I,2518.93,45
121,Lisa Schuster,2557.78,24
122,Newton Ryan,4811.24,35
123,Hershel O'Conner,2028.19,22
124,Migdalia Johnson PhD,1806.69,39
125,Carmine Langosh,1911.28,28
126,Noe Lemke,2285.71,31
127,Mamie Lesch,1457.24,46
128,Freeman Powlowski,1132.39,37
129,Ivory Rohan Jr.,1237.34,47
130,Mr. Jason Kohler,1895.42,36
131,Miss Cary Weimann,703.4,37
132,Deangelo Crooks,614.53,32
133,Agustina Dickens,710.56,38
134,Gonzalo Gottlieb,3656.46,23
135,Brittani Haley,3102.16,23
136,Miss Benito Rath,1346.48,39
137,Bruno Kertzmann,1636.14,36
138,Ned Hilpert,4154.8,24
139,Akiko Johns,4193.97,40
140,Miss Buford Hane,1657.49,29
141,Garnett Baumbach,4025.97,37
142,Tamica Green,2823.7,25
143,Sammie O'Conner,2942.93,41
144,Shannon Abbott IV,2630.03,26
145,Conrad Christiansen,3981.99,36
146,Nia Kuhic,2391.06,43
147,Steven Baumbach,3166.98,22
148,Melissia Oberbrunner,789.16,31
149,Devon Hickle,699.18,47
150,Merrie Waters,1372.35,44
151,Antonetta Considine,1778.24,42
152,Lillia Lesch II,3077.79,22
153,Damon Morar PhD,3967.58,47
154,Madge Hirthe,1323.59,32
155,Kati Boyer,2298.63,38
156,Beau Graham,1424.24,33
157,Benito Barton,4657.51,42
158,Hunter Bailey,4549.18,31
159,Kristeen Koelpin,4657.86,37
160,Erasmo Wyman,3361.29,33
161,Jeannetta Raynor PhD,4816.43,34
162,Lupe Grady,1831.37,32
163,Shelby Legros,1484.08,45
164,Miss Chae Schowalter,1769.57,24
165,Nakesha Wilkinson,3498.62,30
166,Mr. Rick Kohler,1582.18,28
167,Jodie Hartmann,4282.14,31
168,Ms. Jarod Jones,4257.4,40
169,Roxanne Torphy PhD,1375.68,43
170,Santos Nikolaus,2186.46,20
171,Mary Kessler,4144.24,21
172,Tristan Moore Sr.,736.25,41
173,Armand Sawayn DDS,2760.37,29
174,Bobbi Haley,3415.07,40
175,Judson Douglas III,4355.83,27
176,Mrs. Ione Rath,4029.83,35
177,Chris Howell,1145.86,24
178,Damian Maggio,4788.91,24
179,Reggie Maggio,1832.42,41
180,Hyo Homenick,2947.36,33
181,Leandra Sporer,2239.12,31
182,Ramon Corkery,851.38,35
183,Emerald Schultz MD,3934.99,32
184,Monty Douglas II,3710.08,42
185,Devon Bernier,3607.88,41
186,Dorie Luettgen,4481.16,42
187,Lance Smith,2212.93,36
188,Shemeka Gaylord Jr.,4525.47,46
189,Clinton Willms Sr.,4595.23,25
190,Treena Durgan,3535.59,39
191,Rickie Lakin,2855.79,36
192,Napoleon Douglas,3362.08,22
193,Palmira Sawayn,4599.03,32
194,Carmen Heathcote,2102.2,40
195,Dr. Ngoc O'Conner,2704.43,39
196,Haydee Littel II,4011.63,33
197,Arnulfo Jast MD,4610.46,41
198,Jere Crooks,1168.48,37
199,Miss Coretta Steuber,766.83,37
200,Clement Kutch,4863.3,43
201,Mireille Hamill II,1887.98,39
202,Boyd Funk,763.05,37
203,Ada Windler,1429.12,43
204,Felicita Hartmann,2552.22,31
205,Brett Oberbrunner I,1201.67,38
206,Lanelle Towne,2647.28,32
207,Horace O'Keefe PhD,1899.31,20
208,Dr. Alessandra Macejkovic,2167.84,21
209,Mr. Kyle Bergnaum,3429.99,29
210,Rory Christiansen,2354.24,24
211,Edmund Kuhic,3813.96,36
212,Idell Muller,3493.46,39
213,Dr. Mandi Hammes,4278.17,43
214,Elvis Stamm,1034.85,41
215,Virgilio Lemke,3769.79,25
216,Jonathon Gerhold,1012.87,25
217,Alyse Mann V,1676.02,33
218,Rob Crist,2380.37,35
219,Angella Johnson,1001.88,30
220,Whitley Runte,4894.91,32
221,Casey O'Conner,3028.06,36
222,Jann Leuschke,2413.46,44
223,Elwanda Goyette,2556.09,28
224,Isaiah McCullough,1550.78,35
225,Elene Schamberger,3491.73,39
226,Adolph O'Kon,2542.25,25
227,Damion Prosacco,1846.46,47
228,Shad Herzog,1984.91,40
229,Glen Ward,2857.76,30
230,Dr. Stefan White,2872.62,23
231,Cyrstal Okuneva,1022.49,21
232,Fermina Klein,3566.09,45
233,Emiko Kessler,914.26,44
234,Shavon Champlin DDS,2827.82,40
235,Ms. Danita Muller,4059.31,24
236,Ms. Veda Will,4823.21,36
237,Dr. Jim Medhurst,1324.91,33
238,Jacques Emmerich,2108.57,46
239,Marquis Dach,2221.72,28
240,Cleveland Larson Jr.,1493.9,43
241,Min Tromp,1334.78,21
242,Dario Considine DVM,859.55,47
243,Isabelle Lind,4959.31,32
244,Dr. Shawn Hegmann,3035.29,43
245,Lon Quitzon IV,3230.16,42
246,Ivana Gerhold MD,4460.57,38
247,Darcel Will III,1111.59,46
248,Silvana Crona,1576.77,24
249,Mrs. Ron Franecki,669.03,43
250,Delmer Prohaska,705.41,41
251,Mr. Jannet Rau,4404.37,42
252,Hollis Trantow PhD,2218.58,37
253,Fermin Johnson,626.82,37
254,Melisa Koepp,1362.05,35
255,Dovie Kuhn,892.49,44
256,Mr. Dudley Reichel,4418.75,42
257,Leslie Zemlak,1296.99,41
258,Frank Abshire,2419.31,33
259,Bao Schinner I,4557.43,26
260,Shantell Bashirian,4239.72,35
261,Nikia Bashirian,714.78,29
262,Miss Kasey Kiehn,1845.83,32
263,Lisa Tromp,2639.2,30
264,Lekisha Terry Sr.,4359.64,34
265,Billie Bins,2966.1,24
266,Kenny Reinger,4069.66,26
267,Carson Powlowski,4748.31,34
268,Alec Schaefer,2861.1,22
269,Blondell Harvey,759.7,24
270,Dr. Salvador Cormier,1882.63,30
271,Rodney Doyle,1378.04,34
272,Eldridge Olson,2604.68,32
273,Mr. Alisha Robel,3446.56,30
274,Alonso Batz,3610.24,30
275,Bernadine Barrows,2648.24,33
276,Logan Deckow,782.63,41
277,Thaddeus Reichel,1070.66,45
278,Felix Russel,4618.22,42
279,Margarita Cronin,4283.58,27
280,Dominica Lemke,2404.51,21
281,Jonna Dietrich Sr.,1746.41,32
282,Roderick Jaskolski I,4368.88,36
283,Vashti Ledner,3533.91,40
284,Miss Patricia Collins,927.0,44
285,Erin Dickens,1728.23,34
286,Meryl Cronin,3096.54,44
287,Kennith Ratke,1063.73,35
288,Shannon Johns DVM,729.53,26
289,Genny Stokes,4694.74,20
290,Chae Champlin Jr.,4904.49,42
291,Gilma Roob,1342.32,40
292,Viki Bruen Jr.,4542.46,39
293,Josiah Blanda,2971.39,37
294,Ms. Lupe Quitzon,815.97,29
295,Glinda Kuhic,2011.8,36
296,Heike Stracke,2999.11,45
297,Kasi Raynor,2030.94,44
298,Deon Grant,770.1,39
299,Dominic Gulgowski,3507.41,42
300,Alejandra Rolfson,1358.01,34
301,Dr. Fumiko Lemke,2534.54,21
302,Natalia Balistreri,1723.98,29
303,Kurt Kessler,1953.46,44
304,Emmanuel Nicolas,2814.31,40
305,Toby Labadie,3403.26,24
306,Tyesha Kuphal Sr.,2706.48,30
307,Daisy Koelpin,4014.01,39
308,Kim Willms Sr.,2737.31,27
309,Jolene Stark,2122.7,39
310,Marilu Beahan,4034.19,32
311,Sheena Towne,1394.81,31
312,Joaquin Graham IV,3251.48,43
313,Lawerence Stiedemann,3600.87,47
314,Amado Brakus,3478.74,31
315,Shakira Jast,4067.53,38
316,Irish Ondricka,2069.07,28
317,Alonso Murray,4409.75,28
318,Mr. Brice Pouros,4231.33,45
319,Delbert Dare DVM,570.9,36
320,Shirely Roob,4213.06,28
321,Ariel Kozey,2596.07,28
322,Ms. Jerrold Fadel,4247.03,20
323,Marcel Bradtke,4591.66,39
324,Monserrate Auer,1257.98,36
325,Maryln Schmitt,677.01,23
326,Nick Kunde,2096.97,38
327,Ms. Frederick Dietrich,1726.28,29
328,Shane Schaefer I,3030.38,44
329,Mrs. Shayna Langosh,1364.33,32
330,Phillip Grant,862.05,31
331,Gwyneth Weissnat,903.65,36
332,Aurore Schmidt,1743.07,28
333,Mrs. Royce Wisozk,2133.93,45
334,Javier Reinger,4376.05,31
335,Damion Rowe,4459.25,23
336,Tess Robel,1588.5,45
337,Kurtis Purdy I,3000.75,23
338,Avis Wiza,2955.14,22
339,Tristan Larson DVM,4872.21,36
340,Fletcher Koch,2291.37,39
341,Georgeann Hamill Jr.,3896.67,30
342,Mark Torphy,1303.36,34
343,Granville O'Conner DDS,3269.55,39
344,Owen Hauck,4413.82,25
345,Wayne Orn,1302.18,44
346,Meg Schiller Jr.,1546.52,28
347,Doug Hintz,1497.02,22
348,Peggy Nader,1957.43,38
349,Miss Kelly Mraz,2285.06,21
350,Florencio Feest,3138.84,35
351,Efren Mante,2337.1,30
352,Lavon Hettinger,4432.94,23
353,Mary Schneider,2214.11,29
354,Mr. Santana Nader,3166.66,44
355,Rachael Lesch,3187.01,29
356,Gaylene Stokes,4184.93,34
357,Sandy Von,4006.14,45
358,Lloyd Hamill,1183.12,43
359,Danielle Kertzmann,4687.23,23
360,Tanna Beer,4294.81,35
361,Charles Waelchi,1301.45,41
362,Elias Hammes,2730.11,44
363,Wesley Ferry DDS,1422.05,36
364,Otelia Smitham,1787.96,27
365,Salvador Wintheiser,1259.26,28
366,Fanny Hyatt DDS,3034.92,27
367,Diamond Ziemann,3511.7,23
368,Shalanda Swaniawski,559.06,27
369,Devin Stoltenberg,2054.84,34
370,Burton Hayes,2388.16,41
371,Beatris Moen,1133.41,41
372,Ms. Latoyia Hane,4296.09,32
373,Oren Bergstrom,2466.24,42
374,Mrs. Derrick Murray,1044.26,46
375,Jonas Rosenbaum,963.34,35
376,Emmitt Rath,694.85,25
377,Elsie Witting,1897.96,33
378,Ian Hammes,3622.01,46
379,Shara Rodriguez,2996.1,38
380,Erik Rowe,1073.48,45
381,Dr. Daphine Stoltenberg,1485.31,23
382,Audie Gorczany,1412.56,41
383,Shu Koelpin,1721.67,24
384,Bennett Wiza,2800.79,40
385,Lillie Bayer,4685.14,33
386,Marco Senger I,4742.56,35
387,Josef McLaughlin,3569.11,30
388,Susanne Casper IV,1470.72,43
389,Ethan Treutel III,2402.17,29
390,Linette Howe,3017.18,33
391,Alan Bradtke,1468.13,26
392,Miss Anthony Romaguera,4520.6,42
393,Dr. Noelia Jenkins,4228.28,29
394,Oscar Wolf,1042.97,39
395,Edison Fay,4168.54,47
396,Madge Russel,871.73,23
397,Marlin Stamm,1134.51,27
398,Fausto Kuhn,1597.28,47
399,Edythe Jacobson,2698.67,24
400,Olen Bernier,1073.93,32
401,Alonzo Bogisich,4768.63,38
402,Abel Orn IV,4672.18,41
403,Emilie Zemlak Sr.,4465.1,29
404,Kyoko Kutch,2968.07,25
405,Ike Bogisich,3142.08,34
406,Efrain Koepp,894.01,41
407,Shelby Reynolds,2262.5,26
408,Colin Rohan,2066.77,44
409,Spencer Donnelly,2879.59,43
410,Elliot Franecki,3970.25,40
411,Mrs. Houston Rosenbaum,4871.24,47
412,Jeromy McDermott PhD,3588.49,41
413,Mrs. Marya Walker,3805.6,32
414,Sharita Cremin,2456.05,32
415,Omer Blanda Sr.,4774.41,25
416,Porfirio Waelchi,4905.67,31
417,Dr. Emilio Jakubowski,2621.89,23
418,Elbert Schimmel,4557.62,41
419,Patricia Olson,2201.92,32
420,Miss Celsa Cassin,4849.94,43
421,Sachiko Roberts,2519.4,45
422,Charise Gaylord,1571.48,39
423,Jayson Krajcik,4393.25,40
424,Mrs. Siu Bergnaum,3533.46,22
425,Forest Terry,2072.02,32
426,Vanna Dare,2372.84,22
427,Darin Keeling DVM,3232.9,41
428,Laurence Carroll,1044.56,30
429,Raul Hettinger,2931.64,23
430,Tyron Price,1510.19,44
431,Alexander Greenholt,2217.42,43
432,Tashina Schmitt Sr.,2908.78,23
433,Mrs. Johnnie Waters,2576.03,39
434,Preston Russel,3990.02,40
435,Alysia Monahan,2406.82,31
436,Aldo Kihn,1919.54,42
437,Ami Medhurst MD,1277.72,40
438,Keith Torphy,2362.45,33
439,Jared Gerlach,2959.97,23
440,Ruben Feeney PhD,3233.89,33
441,Belkis Tromp,2947.51,39
442,Gerald Quigley MD,866.87,37
443,Nana Cole,2811.29,47
444,Brock Klein I,2283.67,36
445,Terra Predovic,4498.15,38
446,Dr. Neville Gaylord,3177.24,43
447,Ms. Carey Zieme,1723.82,38
448,Agueda Anderson IV,818.6,44
449,Lynwood Brekke,2628.11,25
450,Shella Koelpin,892.78,47
451,Mrs. Grady Metz,1388.77,28
452,Kelley Barrows,1264.41,35
453,Ms. Louis Champlin,3203.32,24
454,Melissia Nicolas,747.96,31
455,Jackie Ziemann V,2817.15,45
456,Mrs. Pasquale Lakin,2826.46,26
457,Mr. Serafina Block,3862.05,41
458,Lanny Bartoletti Jr.,1173.11,37
459,Jona Watsica,928.77,44
460,Darcie Reilly Sr.,1782.54,33
461,Mr. Dario Lang,1430.62,24
462,Gilberte Mayert,4491.69,33
463,Vallie Kris DDS,3911.05,35
464,Reggie Simonis,2006.3,42
465,Brett Blick,841.73,40
466,Dorethea Stoltenberg,3203.35,35
467,Tess Morar,2614.98,35
468,Latricia Jast,4039.39,32
469,Emely Beer,2385.74,25
470,Douglass Lueilwitz,2577.34,45
471,Bea Ebert,1154.16,23
472,Wilbert Harvey II,4700.41,41
473,Hana Metz DVM,2878.88,22
474,Landon Klocko,2155.86,44
475,Miss Alden Kihn,4133.23,34
476,Dorine Maggio,1583.62,36
477,Lamont Wunsch,2305.92,34
478,Kraig Waelchi DDS,4016.0,33
479,Treva Bauch,2238.28,26
480,Miss Don Waters,1599.63,32
481,Jannie Kovacek MD,555.68,37
482,Simona Heidenreich Jr.,2300.14,34
483,Chuck Crona,4096.61,22
484,Harold Leffler,3241.35,22
485,Lasonya Kutch,2833.39,32
486,Valentina Wunsch,580.88,26
487,Ok Beer,4111.14,41
488,Benita McClure,4114.62,37
489,Ms. Darrel Goldner,2513.5,30
490,Cher Kuphal,2641.29,46
491,Marvel Stamm,956.76,36
492,Lewis Steuber,3029.89,37
493,Mrs. Wilson Turcotte,4718.33,30
494,Ty Rau,684.73,44
495,Geralyn Kilback,4506.94,25
496,Sherwood Hayes,4153.26,34
497,Tyler Hammes,617.44,47
498,Yuko Schumm,3089.41,22
499,Harriet Volkman,862.23,43
500,Guillermo Reichel,4244.9,24
501,Jaquelyn Gusikowski,4758.08,40
502,Rich Towne,814.92,42
503,Esteban Parisian IV,4948.36,47
504,Halina Greenfelder,2415.29,32
505,Rickie Kuhlman,1862.39,23
506,Jani Schamberger,2077.47,46
507,Stephani Mante,4850.16,46
508,Nickolas Miller,4028.69,35
509,Gerard Dickens I,1363.39,44
510,Shalonda Green V,997.95,31
511,Brianne Krajcik,4199.48,37
512,Scottie Schmeler PhD,2525.37,25
513,Mr. Jordon Ratke,1593.55,36
514,Jody Mertz,2837.2,31
515,Chris Fahey,2620.48,40
516,Basilia Johnston DVM,2235.03,28
517,Ms. Dean Dare,3005.43,37
518,Shakia MacGyver,3648.59,29
519,Lou Weissnat,3894.09,30
520,Jonas Daniel,1519.17,25
521,Sebastian Metz,3168.19,38
522,Mrs. Shea Koss,2032.77,33
523,Merle Halvorson,801.3,31
524,Trudie Ryan,744.68,29
525,Noemi Miller Sr.,2649.87,30
526,Jay Toy,2819.7,37
527,Ophelia Fisher,3855.69,21
528,Jaime Lind,3395.11,42
529,Gregory Wintheiser Sr.,3012.98,34
530,Marchelle Hills,2731.75,21
531,Cathey Heaney,1030.95,46
532,Mrs. Bethel Schneider,1364.19,35
533,Ms. Kendall Kassulke,4308.61,33
534,Leonard Torphy,4943.7,44
535,Ashlea Mante,2473.84,34
536,Colby Wilkinson,4056.81,47
537,Theodore Hessel,2022.87,46
538,Jed Balistreri,1789.54,28
539,Rory Hane,1226.19,28
540,Jann Schmeler,4021.84,31
541,Darrel Kutch DDS,671.74,41
542,Charlette Strosin,991.43,35
543,Shenika Littel,881.76,32
544,Sabra Bartoletti,615.94,47
545,Morton Stracke,1094.12,31
546,Ruthe Gorczany III,2911.18,32
547,Gretchen Cole,2768.95,45
548,Ms. Phil Schmidt,3516.32,32
549,Hildred Walsh,1953.17,45
550,Jutta Yundt,2439.85,23
551,Cleo Smith MD,2729.24,40
552,Mr. Felica King,4275.04,35
553,Kerry Bruen,2934.38,33
554,Dr. Teena Kling,3003.27,29
555,Leisha Hauck,2904.89,38
556,Kristeen Ortiz,3217.73,29
557,Kathryn Prohaska,3305.8,42
558,Kemberly Shanahan,4797.96,29
559,Renaldo Gulgowski MD,1438.4,43
560,Harmony Rice,982.82,27
561,Suzette Hoeger,2069.66,39
562,Larita Goldner,990.29,45
563,Sung Dare,1765.26,46
564,Antonio Hayes,2694.64,22
565,Alena Pagac,4281.57,46
566,Lizette O'Keefe,4210.11,25
567,Cindy Mertz,1095.23,25
568,Chase Dickinson,2802.7,41
569,Miss Idella Stoltenberg,1177.75,45
570,Tashia Kris,3347.0,45
571,Blair Heathcote,640.58,31
572,Sammie O'Conner,2817.36,42
573,Jeanmarie Walsh,1283.77,25
574,Minh Kemmer,3931.28,27
575,Dr. Charles Becker,1009.15,24
576,Romeo Tremblay,1800.03,47
577,Miss Brendon Frami,1129.64,37
578,Ahmed McClure,3823.53,28
579,Dalton Shanahan,2862.24,28
580,Ms. Earl Goodwin,3947.71,43
581,Zulema Kertzmann,4197.83,21
582,Scarlett Mills,951.34,34
583,Jeanene Erdman,4370.37,23
584,Jason Emard,1458.88,30
585,Alethea Anderson,1299.37,41
586,Marcel Cummerata,3682.77,44
587,Jacquelynn Reynolds,3233.54,47
588,Merrill Conn,1189.33,26
589,Nu Koss,4274.08,29
590,Jackie Christiansen MD,593.22,42
591,Blanche Mosciski,1968.16,28
592,Emely Predovic Sr.,4735.25,34
593,Maryetta Ziemann II,1930.49,29
594,Son Haley,1316.37,40
595,Cori Baumbach,863.01,37
596,Colene Wilkinson III,4894.46,41
597,Reyes Zboncak Sr.,2965.08,44
598,Margarito Carter,2405.37,30
599,Hipolito D'Amore,993.84,30
600,Kirby Walsh,3104.71,34
601,Miss Daryl Mraz,2071.19,22
602,Eloy O'Reilly,2468.95,24
603,Aubrey Schmitt Jr.,3592.94,31
604,Solomon Mueller,3463.69,30
605,Ismael Paucek,2353.36,43
606,Jarvis Koss,1617.2,31
607,Shantel Hermann,3551.12,24
608,Jack Barrows,4572.93,42
609,Dorothy Huels,766.44,32
610,Rafaela Dach IV,3227.75,42
611,Miss Malcolm D'Amore,3900.34,24
612,Tory Spinka,2458.54,24
613,Larry Tremblay IV,1693.82,34
614,Rodger Hoeger,4789.37,44
615,Opal Pollich,4807.01,27
616,Sherwood Schmeler V,2070.66,24
617,Dr. Lionel Lubowitz,3826.68,40
618,Lesia Bins,691.56,47
619,Dalton Bechtelar,4212.31,39
620,Rachele Swift,2781.89,34
621,Rhett Friesen,2881.19,45
622,Lucie Waelchi,1883.16,47
623,Jordon Muller,2791.91,43
624,Zachariah Homenick,2514.95,24
625,Clarissa Howe,4993.88,25
626,Mr. Idell Hudson,1849.22,33
627,Mrs. Francesca Fritsch,1161.25,22
628,Maurine Grimes,1556.28,20
629,Juliane Bogan,4703.58,44
630,Carter Keeling,2748.97,46
631,Eric Medhurst,1045.13,47
632,Cole Zemlak,1512.6,41
633,Emmie Collier,4177.81,45
634,Debrah Bode,2820.95,22
635,Graig Cruickshank,3241.88,38
636,Marti Okuneva,2986.59,34
637,Ms. Willena Heaney,660.09,36
638,Luigi Wilkinson,3353.13,36
639,Joi Stanton,4570.78,30
640,Jacquelin Kilback,3588.01,29
641,Ms. Lavinia Bashirian,2617.29,37
642,Aldo Hettinger,2430.82,34
643,May Hermann,1477.98,25
644,Oliva Langworth,4937.3,37
645,Eilene Heaney,3033.66,21
646,Ayana Kassulke,2075.72,33
647,Freddie Zieme,2784.63,29
648,Ninfa Ortiz,1035.11,29
649,Karine Howe,3790.1,24
650,Rosalie Russel,3755.65,33
651,Pedro Reichert PhD,3499.99,39
652,Krysta Bernhard,4737.49,34
653,Roscoe Weimann,2759.32,39
654,Lourie Bednar IV,597.16,27
655,Tova Gerlach MD,3122.57,20
656,Randy Orn I,3381.12,31
657,Tanya Pacocha,2709.07,36
658,Dr. Tana Casper,1187.19,46
659,Ms. Lindsay Jerde,2462.36,21
660,Keith McGlynn Jr.,4366.45,42
661,Dr. Leo Daugherty,3056.7,45
662,Mrs. Jeanetta Hartmann,3280.59,25
663,Mrs. Emery Heidenreich,2656.23,42
664,Mr. Marlo Pouros,610.86,36
665,Kathlyn Bergnaum,2283.56,21
666,Dan Wilderman,4476.8,29
667,Asuncion Lockman,1795.88,21
668,Summer Wisozk I,4362.18,26
669,Joseph Spinka,4405.93,44
670,Tanner Cronin DDS,2338.21,23
671,Loris Carter,3180.72,43
672,Derek Harvey MD,3885.74,32
673,Garret O'Kon,2088.48,43
674,Moises Veum,3974.27,23
675,Robbie Kshlerin,4692.54,42
676,Lyla McCullough,2759.55,27
677,Everett Zboncak,4896.04,36
678,Ms. Yu Kiehn,3089.71,45
679,Teddy Hayes,4574.91,40
680,Marco Baumbach,2442.06,41
681,Graig Doyle Sr.,1143.56,45
682,Mrs. Frida Lesch,4117.96,37
683,Damien Collins,3110.78,40
684,Twyla Dooley,1940.01,39
685,Dr. Albert Herman,2450.54,39
686,Ms. Isaias Kling,3419.69,27
687,Fredric Oberbrunner I,2781.62,41
688,Lissette Hane IV,4276.53,21
689,Miss Sacha Schumm,2656.85,29
690,Jamaal Crooks,2655.4,31
691,Brendon Beer,745.43,21
692,Corey Jerde,2706.73,22
693,Shiloh Hegmann MD,1709.25,22
694,Kemberly Harvey,3756.16,40
695,Ha Weber IV,2550.97,27
696,Epifania Kemmer,4692.1,41
697,Miguel Gleichner,1605.34,25
698,Jody Kemmer,1988.68,33
699,Aura Leuschke,1751.25,20
700,Lorenzo Ortiz V,2681.12,24
701,Mrs. Jeanetta Langworth,3412.73,27
702,Jed Larson,4635.5,31
703,Kenna Walker,2214.94,32
704,Merlene Spinka,3762.72,39
705,Mrs. Carolyn Quigley,1989.54,21
706,Josef Cummings,1658.07,41
707,Fiona Howell IV,3983.83,39
708,Oralee Lemke,1879.4,37
709,Jonathon Block II,1961.06,29
710,Adriene Brakus,4138.65,23
711,Galen Quitzon,3383.95,32
712,Jessie Fay,1158.73,22
713,Ms. Jefferey Schumm,952.85,42
714,Eugenio Hills,782.7,38
715,Ms. Melaine Weimann,3106.17,32
716,Renata Reichel MD,810.99,40
717,Siu Bosco,930.59,37
718,Wendie Moore,1475.1,26
719,Melvin Gutmann PhD,3354.43,43
720,Don McKenzie Jr.,1382.51,30
721,Cecilia Kunde,1710.3,39
722,Deirdre Raynor,2493.63,24
723,Raymundo Hammes Sr.,3434.49,29
724,Mr. Trisha Keeling,3190.66,32
725,Isaura Beahan,986.14,29
726,Sina Carter,2416.44,21
727,Jordan Shanahan,2533.37,30
728,Vera Carter,3969.36,23
729,Ethyl Bahringer,3286.38,34
730,Erin Treutel,1077.21,21
731,Charlie Lang I,3435.54,29
732,Tyrone Fahey,3803.34,42
733,Charles Wolf,2133.46,43
734,Eladia Skiles,3957.57,46
735,Lyndon Jacobson DVM,4395.81,41
736,Kirk Gutkowski,4624.46,33
737,Thea Bode,4564.9,35
738,Jeffry Ledner IV,4727.66,32
739,Ken Rogahn,3360.16,21
740,Salina Kessler,788.12,25
741,Harvey Abernathy,4667.32,40
742,Celestina Cassin,4800.69,46
743,Reba Bailey,2797.81,42
744,Lon Ritchie,2765.85,46
745,Genna Cremin,3352.03,35
746,Mrs. Shaun Adams,4440.52,47
747,Carlton MacGyver,1805.22,45
748,Jake Mueller,4070.99,37
749,Jeffery Zemlak,4587.42,23
750,Dr. Winter Parisian,4584.68,41
751,Kim Hyatt,4845.36,41
752,Rena Beatty,2675.54,33
753,Angel Toy,2820.03,27
754,Zachary Corkery,2193.52,28
755,Joan Kuhn III,3824.2,21
756,Louanne McLaughlin,2532.18,30
757,Bula Christiansen,1076.63,33
758,Russ Bayer,3036.26,41
759,Karey Marquardt,4111.24,46
760,Abe Huels IV,573.48,44
761,Concepcion Smitham,1775.37,37
762,Saul Padberg I,3101.5,22
763,Alonzo Stracke,1206.65,32
764,Syble Ryan,3466.68,39
765,Delena Schaden,1218.91,29
766,Robbin Cruickshank,2197.49,35
767,Melida Schmidt,944.14,36
768,Caprice Bayer,903.01,43
769,Leila Parker IV,4751.52,47
770,Matthew Upton,2906.27,41
771,Wilburn Zemlak,2994.14,28
772,Megan Smith,3761.19,25
773,Lonna Osinski,2086.58,42
774,Margert Labadie MD,3498.04,36
775,Mr. Leana Mraz,3153.35,30
776,Cyrstal Dibbert,4500.84,23
777,Georgianne Romaguera V,1498.23,46
778,Dr. Norberto Harvey,1266.89,42
779,Van Kunde,3892.98,33
780,Andy Oberbrunner,2319.99,32
781,Hortencia Johns,2710.03,22
782,Jarred Welch,838.64,42
783,Marva Funk,4145.55,29
784,Donn Lockman,2413.87,37
785,Aurelio Marquardt,3743.62,22
786,Josiah Rowe Sr.,2704.31,36
787,Arielle Reynolds,1904.65,23
788,Quintin Spencer,1499.96,42
789,Mr. Mary Prohaska,1696.31,47
790,Alma Schuppe,4149.13,27
791,Fletcher Weimann,1963.63,25
792,Mitchell Jenkins,2111.53,44
793,Otha Walker,898.74,27
794,Mr. Lisha Kuhlman,1336.85,46
795,Dr. Lupe Feeney,1695.66,44
796,Mr. Elliott Prosacco,3907.85,42
797,Greg Friesen II,603.6,23
798,Miss Salvatore O'Conner,4394.67,33
799,Miss Valentine Mosciski,2362.61,30
800,Carlyn Stroman,1679.06,46
801,Gwen Roberts,4149.91,36
802,Barbar Weissnat,2805.01,38
803,Lacy Stehr,1239.19,44
804,Miss Bert Wehner,4068.02,32
805,Luigi Lockman PhD,3645.14,20
806,Wiley Lueilwitz,4666.65,37
807,Mazie Will,3329.81,36
808,Cedric Corkery,1885.58,35
809,Tuyet Kirlin,1596.25,33
810,Zana Metz,2014.03,41
811,Gaylord Dare,4665.16,38
812,Jule Stamm,2937.39,37
813,Lloyd Hirthe DDS,2501.47,30
814,Paz McCullough,4419.56,29
815,Lloyd Grady,4976.09,24
816,Ms. Lester Zboncak,1285.41,40
817,Trent Walsh IV,2712.4,22
